epoch;modelOut;label;loss;running_avg
3.0;0.6224;0.8146;0.0369;0.0
3.0;0.6411;-0.7598;1.9626;0.0
3.0;0.6536;-8.4894;83.594;0.0
3.0;0.6563;7.078;41.2378;0.0
3.0;0.664;11.7641;123.2131;0.001
3.0;0.6674;-0.857;2.3237;0.0
3.0;0.6533;4.3181;13.4305;0.0
3.0;0.6481;-0.418;1.1367;0.0
3.0;0.6475;-5.4092;36.6841;0.0
3.0;0.6368;1.4649;0.6857;0.0
3.0;0.6025;-13.302;193.3355;0.001
3.0;0.584;6.0769;30.1724;0.0
3.0;0.5678;-3.912;20.0678;0.0
3.0;0.5538;-8.8406;88.2558;0.0
3.0;0.547;18.1236;308.9336;0.001
3.0;0.5335;6.3337;33.642;0.0
3.0;0.5081;-18.1689;348.8296;0.001
3.0;0.4497;24.4432;575.6891;0.002
3.0;0.4296;4.4926;16.5084;0.0
3.0;0.4212;6.156;32.8875;0.0
3.0;0.3914;2.3884;3.9879;0.0
3.0;0.373;0.5461;0.0299;0.0
3.0;0.3631;0.8265;0.2148;0.0
3.0;0.3737;-15.3565;247.4395;0.001
3.0;0.3589;16.245;252.3667;0.001
3.0;0.3503;4.1004;14.0633;0.0
3.0;0.3634;7.7448;54.4854;0.0
3.0;0.4026;16.2981;252.6642;0.001
3.0;0.436;3.9164;12.1134;0.0
3.0;0.4214;-13.6015;196.6418;0.001
3.0;0.4004;-9.7557;103.146;0.0
3.0;0.366;-0.0104;0.1417;0.0
3.0;0.3515;21.4971;447.1364;0.002
3.0;0.3372;-16.113;270.6076;0.001
3.0;0.2855;-0.2903;0.3315;0.0
3.0;0.2522;-1.2162;2.1562;0.0
3.0;0.2349;-2.5224;7.6028;0.0
3.0;0.2176;0.803;0.3427;0.0
3.0;0.2149;2.6037;5.7066;0.0
3.0;0.2159;26.8465;709.1873;0.003
3.0;0.2156;5.7141;30.233;0.0
3.0;0.2114;-11.4632;136.2961;0.001
3.0;0.2009;-9.6468;96.9785;0.0
3.0;0.2004;1.7164;2.2981;0.0
3.0;0.22;-1.0087;1.5096;0.0
3.0;0.2479;7.6625;54.976;0.0
3.0;0.2563;-5.0297;27.9417;0.0
3.0;0.2767;-1.2291;2.2674;0.0
3.0;0.2899;-2.398;7.2246;0.0
3.0;0.2881;-25.938;687.8091;0.003
3.0;0.2713;-0.218;0.2394;0.0
3.0;0.2544;1.481;1.5045;0.0
3.0;0.2532;-8.2352;72.0538;0.0
3.0;0.267;6.4134;37.7779;0.0
3.0;0.3226;5.9767;31.9693;0.0
3.0;0.3627;-9.6288;99.83;0.0
3.0;0.3565;-1.0896;2.0914;0.0
3.0;0.3929;-9.8046;103.9891;0.0
3.0;0.4305;-4.7339;26.6708;0.0
3.0;0.4482;5.321;23.7444;0.0
3.0;0.4582;1.8037;1.8104;0.0
3.0;0.4512;-18.0588;342.6187;0.001
3.0;0.4308;12.2559;139.8331;0.001
3.0;0.4234;18.8003;337.7114;0.001
3.0;0.4251;-4.2856;22.1915;0.0
3.0;0.41;-3.3717;14.3014;0.0
3.0;0.412;-20.7238;446.7192;0.002
3.0;0.4167;-4.9174;28.4529;0.0
3.0;0.4194;-10.0883;110.4128;0.0
3.0;0.4312;4.6764;18.0219;0.0
3.0;0.4563;-1.7971;5.0777;0.0
3.0;0.4708;1.3618;0.7937;0.0
3.0;0.4604;14.1072;186.2351;0.001
3.0;0.461;-4.5252;24.8621;0.0
3.0;0.412;26.8465;698.7833;0.003
3.0;0.3965;13.8129;179.9976;0.001
3.0;0.4089;-18.0081;339.1891;0.001
3.0;0.3793;2.3871;4.0314;0.0
3.0;0.3498;-2.1934;6.4678;0.0
3.0;0.3485;1.481;1.2824;0.0
3.0;0.3753;-9.8661;104.8855;0.0
3.0;0.3804;0.8561;0.2263;0.0
3.0;0.3671;-17.4952;319.0642;0.001
3.0;0.3394;8.003;58.731;0.0
3.0;0.342;-2.0139;5.5504;0.0
3.0;0.3587;6.359;36.0039;0.0
3.0;0.3716;3.5486;10.0935;0.0
3.0;0.3982;-2.8149;10.3242;0.0
3.0;0.3932;4.4031;16.0795;0.0
3.0;0.3985;8.594;67.1673;0.0
3.0;0.3767;-1.4199;3.2277;0.0
3.0;0.3748;4.5471;17.4084;0.0
3.0;0.3811;-2.9286;10.9546;0.0
3.0;0.3789;5.9607;31.156;0.0
3.0;0.3872;-3.9859;19.1238;0.0
3.0;0.4025;-0.2903;0.4799;0.0
3.0;0.4211;12.9089;155.9453;0.001
3.0;0.4483;0.5658;0.0138;0.0
3.0;0.4406;-1.9922;5.9184;0.0
3.0;0.415;-1.2581;2.799;0.0
3.0;0.3888;-2.2979;7.2182;0.0
3.0;0.3863;6.8618;41.9316;0.0
3.0;0.4137;7.0299;43.7738;0.0
3.0;0.4188;8.528;65.7594;0.0
3.0;0.4394;1.6514;1.4689;0.0
3.0;0.4721;-2.557;9.1749;0.0
3.0;0.4843;-9.0942;91.7468;0.0
3.0;0.4705;2.5718;4.4152;0.0
3.0;0.4448;7.6161;51.4276;0.0
3.0;0.4609;8.6599;67.2237;0.0
3.0;0.4911;8.0679;57.4081;0.0
3.0;0.5095;10.7765;105.4096;0.0
3.0;0.5393;-7.6897;67.7167;0.0
3.0;0.5465;-4.7938;28.5189;0.0
3.0;0.5529;10.596;100.8637;0.0
3.0;0.5612;6.5581;35.9626;0.0
3.0;0.5773;-16.525;292.4883;0.001
3.0;0.5892;2.4726;3.547;0.0
3.0;0.5906;2.4262;3.3693;0.0
3.0;0.6023;-2.7915;11.5177;0.0
3.0;0.6308;8.5956;63.4369;0.0
3.0;0.6571;0.8561;0.0396;0.0
3.0;0.6711;0.2456;0.1811;0.0
3.0;0.669;13.5923;167.0119;0.001
3.0;0.6662;3.9121;10.5362;0.0
3.0;0.6697;-7.9729;74.6938;0.0
3.0;0.6698;-0.1227;0.628;0.0
3.0;0.6723;9.0532;70.2397;0.0
3.0;0.704;6.8247;37.4638;0.0
3.0;0.7304;-2.7176;11.8886;0.0
3.0;0.7601;-14.2239;224.521;0.001
3.0;0.7576;-1.3449;4.4206;0.0
3.0;0.7471;2.0932;1.8119;0.0
3.0;0.7333;3.909;10.0848;0.0
3.0;0.7397;5.7368;24.9707;0.0
3.0;0.7571;10.7765;100.3874;0.0
3.0;0.773;-3.2939;16.5399;0.0
3.0;0.7689;1.4518;0.4664;0.0
3.0;0.7943;-10.5599;128.9176;0.001
3.0;0.7839;-9.9148;114.4639;0.0
3.0;0.7573;10.6425;97.7174;0.0
3.0;0.7377;9.9092;84.1176;0.0
3.0;0.709;1.269;0.3136;0.0
3.0;0.7316;2.872;4.5816;0.0
3.0;0.7763;0.655;0.0147;0.0
3.0;0.7837;17.2345;270.6286;0.001
3.0;0.802;1.9474;1.3119;0.0
3.0;0.8358;-5.4905;40.0226;0.0
3.0;0.8401;7.77;48.0228;0.0
3.0;0.8158;2.8792;4.2574;0.0
3.0;0.8155;1.9798;1.3554;0.0
3.0;0.8241;-2.041;8.2088;0.0
3.0;0.8319;9.7291;79.1595;0.0
3.0;0.8457;15.0361;201.3675;0.001
3.0;0.8689;1.997;1.2726;0.0
3.0;0.8937;-1.9966;8.3542;0.0
3.0;0.8823;3.0004;4.4866;0.0
3.0;0.8782;-0.8473;2.9773;0.0
3.0;0.8875;-3.1704;16.4664;0.0
3.0;0.8888;1.1426;0.0644;0.0
3.0;0.8569;6.4954;31.793;0.0
3.0;0.8324;-16.0858;286.2273;0.001
3.0;0.7957;34.1751;1114.1832;0.005
3.0;0.8071;-9.2281;100.7063;0.0
3.0;0.7827;2.7167;3.7404;0.0
3.0;0.7525;2.6695;3.675;0.0
3.0;0.7246;10.596;97.4444;0.0
3.0;0.7053;8.1024;54.7165;0.0
3.0;0.6806;8.9423;68.2549;0.0
3.0;0.6602;-4.2208;23.8241;0.0
3.0;0.6648;-1.0795;3.0426;0.0
3.0;0.6691;-1.0644;3.0048;0.0
3.0;0.6607;-4.1577;23.2172;0.0
3.0;0.6568;-5.0513;32.5827;0.0
3.0;0.6455;-15.5726;263.0266;0.001
3.0;0.6079;4.6873;16.6415;0.0
3.0;0.597;-6.8142;54.926;0.0
3.0;0.5816;-4.2608;23.4486;0.0
3.0;0.5911;-4.1906;22.8639;0.0
3.0;0.601;-0.3089;0.8279;0.0
3.0;0.6237;4.7179;16.7625;0.0
3.0;0.6518;-28.3612;841.7501;0.004
3.0;0.6479;6.3665;32.7027;0.0
3.0;0.6345;-3.7362;19.1038;0.0
3.0;0.6315;6.7522;37.4622;0.0
3.0;0.6471;0.0304;0.3802;0.0
3.0;0.6635;9.2634;73.9586;0.0
3.0;0.6946;6.792;37.1776;0.0
3.0;0.7024;11.7079;121.122;0.001
3.0;0.7022;-0.5276;1.5123;0.0
3.0;0.7239;-14.6341;235.8677;0.001
3.0;0.7224;10.9394;104.3873;0.0
3.0;0.7424;-0.2903;1.0663;0.0
3.0;0.7458;-0.5116;1.5811;0.0
3.0;0.6965;6.1791;30.0593;0.0
3.0;0.679;29.267;817.274;0.003
3.0;0.7183;8.3629;58.4401;0.0
3.0;0.7409;2.0207;1.6378;0.0
3.0;0.7176;-1.886;6.7787;0.0
3.0;0.7104;-3.1044;14.553;0.0
3.0;0.7033;-0.9891;2.8641;0.0
3.0;0.706;4.8503;17.1751;0.0
3.0;0.6849;8.1753;56.107;0.0
3.0;0.6685;-3.1044;14.2349;0.0
3.0;0.6706;8.0179;53.9829;0.0
3.0;0.6441;3.1896;6.4799;0.0
3.0;0.6269;-0.4042;1.0632;0.0
3.0;0.6227;-7.9103;72.8125;0.0
3.0;0.6365;3.7339;9.5944;0.0
3.0;0.6422;-14.8831;241.0345;0.001
3.0;0.6155;-2.75;11.327;0.0
3.0;0.6127;-5.9461;43.0178;0.0
3.0;0.6094;-3.0068;13.0774;0.0
3.0;0.614;7.1334;42.5028;0.0
3.0;0.6248;10.9394;106.3918;0.0
3.0;0.641;-1.2157;3.4472;0.0
3.0;0.6527;0.7423;0.008;0.0
3.0;0.6464;-6.7945;55.3675;0.0
3.0;0.6326;-6.2459;47.3141;0.0
3.0;0.6458;-4.4242;25.7048;0.0
3.0;0.6321;4.1875;12.6414;0.0
3.0;0.6085;-9.1843;95.8996;0.0
3.0;0.6048;-4.0946;22.0839;0.0
3.0;0.597;-3.38;15.8167;0.0
3.0;0.5857;13.3965;164.1175;0.001
3.0;0.613;-3.0549;13.4534;0.0
3.0;0.6132;18.0575;304.3007;0.001
3.0;0.6192;-4.0946;22.2199;0.0
3.0;0.6275;6.2884;32.0461;0.0
3.0;0.6622;-2.3886;9.3076;0.0
3.0;0.6847;30.6132;895.7129;0.004
3.0;0.7145;7.0692;40.3822;0.0
3.0;0.7023;2.0932;1.9346;0.0
3.0;0.6985;-8.0199;76.0109;0.0
3.0;0.69;-2.3221;9.0728;0.0
3.0;0.6895;-0.9105;2.5599;0.0
3.0;0.6868;-0.1027;0.6233;0.0
3.0;0.7063;0.5308;0.0308;0.0
3.0;0.7317;0.9365;0.0419;0.0
3.0;0.7482;4.4369;13.6068;0.0
3.0;0.7575;-0.798;2.4196;0.0
3.0;0.7476;-13.3135;197.7131;0.001
3.0;0.7268;-7.4307;66.5454;0.0
3.0;0.7178;2.0347;1.7341;0.0
3.0;0.7355;4.6764;15.5307;0.0
3.0;0.7291;-2.3886;9.72;0.0
3.0;0.6908;-5.1935;34.6249;0.0
3.0;0.6529;14.2775;185.6282;0.001
3.0;0.6509;-21.7455;501.5988;0.002
3.0;0.6598;-12.2354;166.2857;0.001
3.0;0.6705;7.1093;41.4581;0.0
3.0;0.6803;-18.2425;358.0719;0.002
3.0;0.6567;-26.1406;718.0916;0.003
3.0;0.6261;1.5854;0.9202;0.0
3.0;0.6513;-17.4234;326.6945;0.001
3.0;0.6491;-12.5149;173.2894;0.001
3.0;0.64;4.5679;15.4285;0.0
3.0;0.6348;1.6426;1.0158;0.0
3.0;0.6266;5.713;25.8712;0.0
3.0;0.6091;-3.2844;15.1591;0.0
3.0;0.6189;16.6302;256.3604;0.001
3.0;0.6641;4.0277;11.3139;0.0
3.0;0.6901;10.1377;89.2575;0.0
3.0;0.7296;0.0422;0.4726;0.0
3.0;0.7614;-13.742;210.3489;0.001
3.0;0.7653;10.2948;90.8106;0.0
3.0;0.7606;0.2692;0.2415;0.0
3.0;0.7912;2.5768;3.1881;0.0
3.0;0.8313;-6.166;48.9633;0.0
3.0;0.8721;-2.162;9.2059;0.0
3.0;0.8764;9.3599;71.9702;0.0
3.0;0.8361;-3.7362;20.9062;0.0
3.0;0.8191;4.287;12.0266;0.0
3.0;0.8171;-8.3323;83.7123;0.0
3.0;0.7932;-7.9766;76.9101;0.0
3.0;0.7686;10.545;95.5789;0.0
3.0;0.7595;-9.2864;100.9217;0.0
3.0;0.7528;2.6589;3.6333;0.0
3.0;0.7752;13.351;158.1529;0.001
3.0;0.7923;10.106;86.7457;0.0
3.0;0.8057;-2.4237;10.4293;0.0
3.0;0.7965;-6.0786;47.2677;0.0
3.0;0.7875;1.5854;0.6367;0.0
3.0;0.7727;1.269;0.2463;0.0
3.0;0.7695;-6.0996;47.185;0.0
3.0;0.7519;7.7448;48.9002;0.0
3.0;0.7597;-12.1998;167.9503;0.001
3.0;0.7344;9.6979;80.3437;0.0
3.0;0.7678;4.8898;16.9908;0.0
3.0;0.8135;-7.3496;66.6361;0.0
3.0;0.8258;16.177;235.6578;0.001
3.0;0.846;-2.7915;13.2309;0.0
3.0;0.8585;9.1127;68.1316;0.0
3.0;0.8768;21.8419;439.5335;0.002
3.0;0.9061;39.0444;1454.5295;0.006
3.0;0.9232;5.1931;18.2325;0.0
3.0;0.9341;0.5654;0.1359;0.0
3.0;0.9251;-8.9203;96.9316;0.0
3.0;0.8816;0.5308;0.1231;0.0
3.0;0.8418;-2.9913;14.6926;0.0
3.0;0.8061;4.6302;14.6236;0.0
3.0;0.8116;-0.5206;1.7749;0.0
3.0;0.8447;15.3203;209.5427;0.001
3.0;0.8744;14.7002;191.1531;0.001
3.0;0.8851;8.5743;59.1238;0.0
3.0;0.8927;-28.3612;855.7874;0.004
3.0;0.8693;6.1038;27.4003;0.0
3.0;0.8628;1.561;0.4875;0.0
3.0;0.8785;38.6336;1425.4409;0.006
3.0;0.9275;6.4947;30.994;0.0
3.0;0.9571;1.6693;0.5073;0.0
3.0;0.9828;-1.3781;5.574;0.0
3.0;0.9917;8.0921;50.4147;0.0
3.0;0.9814;-29.2303;912.7427;0.004
3.0;0.9618;-17.4234;338.0181;0.001
3.0;0.9413;7.0299;37.0706;0.0
3.0;0.953;3.0028;4.2014;0.0
3.0;0.9675;2.9719;4.0174;0.0
3.0;0.9823;6.3345;28.6464;0.0
3.0;0.9985;2.6193;2.627;0.0
3.0;1.0036;8.8788;62.0177;0.0
3.0;0.9985;5.5401;20.6256;0.0
3.0;1.0095;-6.6846;59.1985;0.0
3.0;1.0143;4.6302;13.0748;0.0
3.0;1.0315;6.8395;33.7327;0.0
3.0;1.0411;4.6842;13.2723;0.0
3.0;1.0262;-5.2175;38.9833;0.0
3.0;1.0078;0.9556;0.0027;0.0
3.0;1.0059;10.4099;88.4353;0.0
3.0;1.0003;3.2052;4.8615;0.0
3.0;0.9872;-1.9385;8.5601;0.0
3.0;0.9767;-1.4747;6.0092;0.0
3.0;0.967;6.7951;33.9668;0.0
3.0;0.964;8.5123;56.9764;0.0
3.0;0.9662;31.0683;906.1385;0.004
3.0;0.9734;1.6514;0.4597;0.0
3.0;0.9833;5.8235;23.4282;0.0
3.0;0.9959;16.0772;227.4472;0.001
3.0;1.0128;-2.0398;9.3179;0.0
3.0;1.0369;-1.3509;5.7018;0.0
3.0;1.0489;-1.0638;4.4633;0.0
3.0;1.0601;-2.8291;15.1259;0.0
3.0;1.0773;-1.9118;8.9347;0.0
3.0;1.083;3.2189;4.5621;0.0
3.0;1.1014;0.1421;0.9204;0.0
3.0;1.0883;-9.796;118.4669;0.0
3.0;1.0761;-5.1471;38.7285;0.0
3.0;1.0254;-4.2719;28.0607;0.0
3.0;1.0026;-4.2208;27.284;0.0
3.0;0.9537;9.9391;80.7377;0.0
3.0;0.9304;-1.278;4.8771;0.0
3.0;0.925;-0.0062;0.8671;0.0
3.0;0.9314;5.8256;23.9532;0.0
3.0;0.9539;27.5566;707.7039;0.003
3.0;0.9593;2.2958;1.7861;0.0
3.0;0.9435;6.5142;31.0317;0.0
3.0;0.9269;0.3481;0.335;0.0
3.0;0.9213;1.6454;0.5243;0.0
3.0;0.9314;-13.5903;210.8784;0.001
3.0;0.918;-1.5432;6.0572;0.0
3.0;0.9111;-0.246;1.339;0.0
3.0;0.889;-2.3224;10.3134;0.0
3.0;0.8543;14.9909;199.8447;0.001
3.0;0.8338;3.5581;7.4219;0.0
3.0;0.8269;0.1287;0.4875;0.0
3.0;0.8383;3.7304;8.3643;0.0
3.0;0.85;-0.8616;2.9297;0.0
3.0;0.841;-1.9226;7.6375;0.0
3.0;0.8286;-5.7622;43.4384;0.0
3.0;0.7984;5.0941;18.4531;0.0
3.0;0.7564;17.8539;292.3253;0.001
3.0;0.7038;5.9489;27.512;0.0
3.0;0.6896;2.2664;2.4861;0.0
3.0;0.6743;1.269;0.3536;0.0
3.0;0.6896;1.8845;1.4276;0.0
3.0;0.7031;29.267;815.899;0.003
3.0;0.7241;-14.8831;243.5838;0.001
3.0;0.7266;14.7791;197.4722;0.001
3.0;0.6948;3.0932;5.7522;0.0
3.0;0.6771;-20.1041;431.8612;0.002
3.0;0.6571;-2.3989;9.3392;0.0
3.0;0.6749;9.3599;75.4298;0.0
3.0;0.6899;-1.0457;3.0123;0.0
3.0;0.6877;-4.5148;27.0664;0.0
3.0;0.6859;10.7529;101.3457;0.0
3.0;0.6828;-0.3494;1.0653;0.0
3.0;0.6652;6.2884;31.6206;0.0
3.0;0.6354;-5.7609;40.9132;0.0
3.0;0.6116;-0.9108;2.3177;0.0
3.0;0.5802;8.2442;58.7371;0.0
3.0;0.5631;3.5272;8.7862;0.0
3.0;0.5464;-0.7255;1.6178;0.0
3.0;0.5419;0.1751;0.1346;0.0
3.0;0.5369;4.3927;14.8669;0.0
3.0;0.5182;1.8698;1.827;0.0
3.0;0.5231;-21.6761;492.8029;0.002
3.0;0.511;16.0015;239.9576;0.001
3.0;0.5158;14.5208;196.1408;0.001
3.0;0.5345;-16.7861;300.0029;0.001
3.0;0.5147;-2.6126;9.7799;0.0
3.0;0.5226;24.7871;588.765;0.002
3.0;0.5302;-2.3221;8.1358;0.0
3.0;0.516;-3.3508;14.952;0.0
3.0;0.5062;20.2496;389.8043;0.002
3.0;0.5214;13.1729;160.0596;0.001
3.0;0.5562;5.2136;21.6911;0.0
3.0;0.5838;2.7247;4.5834;0.0
3.0;0.6028;-7.1577;60.2256;0.0
3.0;0.6074;-3.8075;19.4914;0.0
3.0;0.5748;0.8697;0.0869;0.0
3.0;0.5745;4.4995;15.4061;0.0
3.0;0.5876;-9.5868;103.5191;0.0
3.0;0.5909;-9.112;94.1465;0.0
3.0;0.5806;-6.0922;44.5266;0.0
3.0;0.5686;9.12;73.1261;0.0
3.0;0.5662;-0.8793;2.0894;0.0
3.0;0.5886;-19.8871;419.2532;0.002
3.0;0.5928;4.0607;12.0266;0.0
3.0;0.6069;6.0538;29.6693;0.0
3.0;0.6159;4.1004;12.1418;0.0
3.0;0.6212;1.5488;0.8603;0.0
3.0;0.6084;-16.9484;308.239;0.001
3.0;0.5867;-0.7464;1.777;0.0
3.0;0.5828;14.9909;207.5933;0.001
3.0;0.6132;-3.1128;13.8825;0.0
3.0;0.6149;6.6506;36.4301;0.0
3.0;0.6295;-10.98;134.7807;0.001
3.0;0.6443;1.1449;0.2506;0.0
3.0;0.6426;2.4575;3.2941;0.0
3.0;0.6308;4.7803;17.2176;0.0
3.0;0.6082;6.156;30.7774;0.0
3.0;0.6136;6.1794;30.9777;0.0
3.0;0.6432;0.1833;0.2115;0.0
3.0;0.6495;19.908;370.8881;0.002
3.0;0.6527;8.0556;54.8035;0.0
3.0;0.6552;10.8994;104.9437;0.0
3.0;0.6649;4.2994;13.2094;0.0
3.0;0.6926;-10.9481;135.5066;0.001
3.0;0.7008;-6.4774;51.5256;0.0
3.0;0.7113;-0.4532;1.3559;0.0
3.0;0.7333;2.8326;4.4071;0.0
3.0;0.7226;-3.6565;19.1762;0.0
3.0;0.7109;-0.9463;2.7461;0.0
3.0;0.6957;2.7868;4.3729;0.0
3.0;0.6867;-1.4562;4.5922;0.0
3.0;0.6797;19.112;339.7506;0.001
3.0;0.6703;-4.0101;21.9064;0.0
3.0;0.6341;-11.6764;151.5478;0.001
3.0;0.5972;-13.6873;204.0486;0.001
3.0;0.5713;1.2506;0.4614;0.0
3.0;0.5566;2.7203;4.6813;0.0
3.0;0.5469;-12.7025;175.5464;0.001
3.0;0.5283;4.1004;12.7598;0.0
3.0;0.5298;7.6336;50.4633;0.0
3.0;0.5638;5.5459;24.8209;0.0
3.0;0.5918;-19.1202;388.5614;0.002
3.0;0.5819;4.2722;13.6182;0.0
3.0;0.5421;-0.7598;1.6949;0.0
3.0;0.5286;-11.8217;152.5301;0.001
3.0;0.5365;-5.0104;30.7672;0.0
3.0;0.5678;2.4751;3.6379;0.0
3.0;0.592;4.4901;15.1949;0.0
3.0;0.6085;-4.5252;26.3552;0.0
3.0;0.6255;0.1309;0.2446;0.0
3.0;0.6379;3.5153;8.2797;0.0
3.0;0.6481;-6.7738;55.085;0.0
3.0;0.6644;-5.6333;39.6612;0.0
3.0;0.6684;3.7828;9.6995;0.0
3.0;0.654;-1.5348;4.791;0.0
3.0;0.6013;0.3411;0.0677;0.0
3.0;0.5687;-3.3083;15.0311;0.0
3.0;0.5154;1.7236;1.4597;0.0
3.0;0.4836;4.3602;15.0282;0.0
3.0;0.456;4.7079;18.078;0.0
3.0;0.4542;2.2811;3.3377;0.0
3.0;0.4524;0.1053;0.1204;0.0
3.0;0.4575;-6.3543;46.4007;0.0
3.0;0.4604;-57.3905;3346.7354;0.014
3.0;0.4237;2.9882;6.5768;0.0
3.0;0.3886;-3.9327;18.6742;0.0
3.0;0.3793;7.8247;55.4333;0.0
3.0;0.3855;-21.5816;482.5511;0.002
3.0;0.3949;21.8419;459.9735;0.002
3.0;0.4115;11.8048;129.8053;0.001
3.0;0.4389;4.5775;17.1273;0.0
3.0;0.4777;43.8188;1878.4552;0.008
3.0;0.5238;2.0347;2.2828;0.0
3.0;0.5708;-3.7362;18.5506;0.0
3.0;0.5946;-1.0366;2.6609;0.0
3.0;0.5684;17.6003;290.0863;0.001
3.0;0.5494;-2.5237;9.4436;0.0
3.0;0.5457;5.1959;21.6249;0.0
3.0;0.5454;-13.7302;203.7924;0.001
3.0;0.5374;-4.5583;25.9661;0.0
3.0;0.5391;-35.4129;1292.5454;0.005
3.0;0.5165;14.1688;186.3862;0.001
3.0;0.5168;9.7291;84.8658;0.0
3.0;0.5524;14.1011;183.5693;0.001
3.0;0.5514;-2.8098;11.2978;0.0
3.0;0.5459;-3.38;15.4134;0.0
3.0;0.5419;7.9056;54.2241;0.0
3.0;0.5483;-1.0644;2.6007;0.0
3.0;0.5444;-5.4879;36.3893;0.0
3.0;0.5116;-2.9906;12.2655;0.0
3.0;0.5015;-11.0797;134.1261;0.001
3.0;0.4953;1.7748;1.6371;0.0
3.0;0.476;-2.4449;8.5312;0.0
3.0;0.4692;1.0292;0.3136;0.0
3.0;0.475;6.3018;33.9514;0.0
3.0;0.4843;1.4259;0.8867;0.0
3.0;0.499;2.6636;4.6855;0.0
3.0;0.5018;1.6693;1.3631;0.0
3.0;0.5113;2.2851;3.1461;0.0
3.0;0.4966;-8.5545;81.922;0.0
3.0;0.5012;11.8829;129.5429;0.001
3.0;0.5117;4.5186;16.0557;0.0
3.0;0.5244;-4.3408;23.6705;0.0
3.0;0.5402;10.24;94.0853;0.0
3.0;0.5485;-16.525;291.5015;0.001
3.0;0.5375;-5.9932;42.6508;0.0
3.0;0.5623;-3.8626;19.5801;0.0
3.0;0.5661;-0.1862;0.5659;0.0
3.0;0.5367;3.909;11.3722;0.0
3.0;0.5429;-5.5173;36.7257;0.0
3.0;0.5236;6.1226;31.3493;0.0
3.0;0.5204;-4.3198;23.4269;0.0
3.0;0.5036;6.6538;37.8242;0.0
3.0;0.4891;-8.2621;76.5838;0.0
3.0;0.4776;4.8007;18.6886;0.0
3.0;0.4572;-0.2964;0.5678;0.0
3.0;0.4403;2.7962;5.5499;0.0
3.0;0.4291;3.4222;8.9583;0.0
3.0;0.4193;-5.9653;40.762;0.0
3.0;0.4018;-8.2043;74.065;0.0
3.0;0.3911;-1.0993;2.2212;0.0
3.0;0.3932;-8.7077;82.8255;0.0
3.0;0.3888;-2.8804;10.6876;0.0
3.0;0.4055;-4.9658;28.8503;0.0
3.0;0.4296;11.2206;116.4446;0.0
3.0;0.4469;15.203;217.7423;0.001
3.0;0.4778;8.3125;61.3836;0.0
3.0;0.4988;-2.0935;6.7203;0.0
3.0;0.5121;-24.5679;629.0037;0.003
3.0;0.4799;-1.6351;4.4732;0.0
3.0;0.4608;-19.473;397.3556;0.002
3.0;0.4386;-14.581;225.5867;0.001
3.0;0.4388;-0.7287;1.3629;0.0
3.0;0.4412;-16.5339;288.1523;0.001
3.0;0.4249;9.081;74.9282;0.0
3.0;0.4271;-5.1809;31.4493;0.0
3.0;0.4325;7.2333;46.2518;0.0
3.0;0.4205;-7.8891;69.0499;0.0
3.0;0.3871;-1.458;3.4046;0.0
3.0;0.3923;1.5843;1.4208;0.0
3.0;0.3831;1.7657;1.9117;0.0
3.0;0.3705;12.7241;152.6117;0.001
3.0;0.3691;0.9077;0.2901;0.0
3.0;0.3811;-6.399;45.9696;0.0
3.0;0.421;-0.2845;0.4977;0.0
3.0;0.4481;11.5559;123.3827;0.001
3.0;0.442;-2.1948;6.9525;0.0
3.0;0.4584;1.3351;0.7687;0.0
3.0;0.5041;3.4955;8.9483;0.0
3.0;0.5189;-11.7626;150.8351;0.001
3.0;0.4923;-1.8649;5.5564;0.0
3.0;0.4766;3.5801;9.6319;0.0
3.0;0.457;-9.1772;92.8175;0.0
3.0;0.4253;-21.1574;465.8116;0.002
3.0;0.391;6.7791;40.8087;0.0
3.0;0.3626;2.3626;4.0001;0.0
3.0;0.3318;0.3408;0.0001;0.0
3.0;0.3174;4.7881;19.9866;0.0
3.0;0.3038;0.6963;0.1541;0.0
3.0;0.2938;3.557;10.6485;0.0
3.0;0.295;-5.5734;34.4376;0.0
3.0;0.2864;6.1038;33.8429;0.0
3.0;0.2995;3.7904;12.1864;0.0
3.0;0.2952;0.8277;0.2835;0.0
3.0;0.3086;4.0331;13.8719;0.0
3.0;0.3187;4.5775;18.1368;0.0
3.0;0.3079;-0.5453;0.7278;0.0
3.0;0.3045;5.9978;32.4133;0.0
3.0;0.3345;-1.8002;4.557;0.0
3.0;0.3612;1.8845;2.3202;0.0
3.0;0.3784;8.6645;68.6592;0.0
3.0;0.3717;-10.064;108.9041;0.0
3.0;0.35;5.2301;23.8158;0.0
3.0;0.3346;15.3502;225.4676;0.001
3.0;0.3684;2.155;3.1922;0.0
3.0;0.3998;2.1899;3.2045;0.0
3.0;0.4115;-9.129;91.0221;0.0
3.0;0.4083;-0.4782;0.7859;0.0
3.0;0.3909;-4.5252;24.1688;0.0
3.0;0.3612;2.7203;5.5651;0.0
3.0;0.343;4.8681;20.4764;0.0
3.0;0.3452;1.47;1.2652;0.0
3.0;0.3588;-0.3908;0.562;0.0
3.0;0.3454;4.0361;13.6209;0.0
3.0;0.3247;8.8788;73.1712;0.0
3.0;0.3042;2.9823;7.1719;0.0
3.0;0.267;12.7262;155.2323;0.001
3.0;0.2574;7.0955;46.7596;0.0
3.0;0.239;-0.4344;0.4534;0.0
